VPID,IC1,Leman1,Leman2,Leman3,Leman4,Leman5,Leman6,Milne,Collins,rating,song,rhythm,chordnumber,nonmusician,presentorder,valence,arousal
2207,7.6736,1.7585103167,1.54599135,1.3623767283,2.3662808591,1.8715315601,1.5664754232,0.0883909924,-146641.574514608,858,1,3,19,1,11,2,1
2207,10.537,1.2942664448,1.1313070981,1.0275579589,1.8431536184,1.5283800779,1.3366827622,0.5013549411,-157114.249708559,1021,1,3,20,1,11,2,1
2207,12.409,1.4162255258,1.3087804137,1.2534767272,2.0451346753,1.7346156155,1.5759247082,0.3066096767,-145773.033121733,577,1,3,21,1,11,2,1
2207,7.6684,1.3852804453,1.2745061855,1.2256933338,1.995325715,1.7318654617,1.6100541868,0.2809264168,-148154.658181864,380,1,3,22,1,11,2,1
2207,5.0307,1.7794333208,1.6057151087,1.4781852939,2.5162401042,2.063505105,1.8072402937,0.0883909924,-148280.470515045,40,1,3,23,1,11,2,1
2207,10.467,1.2705952015,1.1101921202,1.0377676849,1.8064177641,1.5118422111,1.3810761998,0.5013549411,-158172.859796447,0,1,3,24,1,11,2,1
2207,4.9149,1.4625830482,1.1953684357,1.0073436312,1.9358269135,1.4543335873,1.1820540754,0.2416037146,-142950.929193253,626,1,3,25,1,11,2,1
2207,7.5939,1.0813652917,0.9076938615,0.8098559707,1.5645691677,1.2404378613,1.060930635,0.4154672127,-167107.956989994,162,1,3,26,1,11,2,1
2207,4.6739,1.2810715464,1.0740184629,0.9508690867,1.7288471065,1.3289902546,1.1204856774,0.6001849317,-104008.149532935,1021,1,3,27,1,11,2,1
2207,2.601,1.2236778486,1.099652483,1.0538167326,1.7685660055,1.4646004623,1.3340961939,0.4154672127,-144959.892416773,213,1,3,28,1,11,2,1
2207,1.8278,1.4635130827,1.3447488014,1.2147652578,2.1086800986,1.7726401954,1.5022553261,0.4154672127,-160859.366767847,1021,1,3,29,1,11,2,1
2207,0.78163,1.2993850892,1.1961834749,1.1495658664,1.9468596233,1.678403201,1.5449355292,0.4154672127,-153772.896780282,0,1,3,30,1,11,2,1
2208,3.4824,1.7980415387,1.7631951363,1.7454327438,3.2021343854,3.045208132,2.9713399706,NaN,-19962.6014546629,0,1,1,1,1,11,2,3
2208,4.5926,1.3609648523,1.2225950473,1.1423503847,1.9891795016,1.6956893806,1.5471309001,0.4154672127,-75420.0678281694,0,1,1,2,1,11,2,3
2208,3.3981,1.2297207796,1.0779004882,0.9927244934,1.7644488066,1.4591723151,1.3082130072,0.4967404454,-110618.060055119,160,1,1,3,1,11,2,3
2208,17.258,1.3701642015,1.3224130602,1.3087126737,2.0836850028,1.8960810359,1.8187841134,0.2882251974,-121236.110136911,440,1,1,4,1,11,2,3
2208,0.57896,1.5070403427,1.3954511634,1.3358135497,2.1982298805,1.8658632619,1.7189673515,0.2368079701,-155871.941326215,403,1,1,5,1,11,2,3
2208,11.317,1.2719220482,1.0889842648,0.9891575939,1.7862350532,1.4419565488,1.2750213077,0.4154672127,-164508.664077151,348,1,1,6,1,11,2,3
2208,11.616,1.6466538415,1.4595816094,1.3005090783,2.3619108899,1.8670747768,1.5672743323,0.1605090043,-170861.351290381,315,1,1,7,1,11,2,3
2208,5.4017,1.1749752529,0.9757912818,0.8765935161,1.6423478715,1.2830801323,1.1174300511,0.3374628045,-158503.117861623,592,1,1,8,1,11,2,3
2208,10.266,1.2994002596,1.2472779114,1.2436089732,1.9433549193,1.7302141845,1.6523165979,0.540312135,-149475.404589582,482,1,1,9,1,11,2,3
2208,0.1129,1.4853692204,1.3317029621,1.2316096707,2.1258318554,1.724049009,1.5211079571,0.2368079701,-174418.805098762,0,1,1,10,1,11,2,3
2208,7.1761,1.3060142163,1.1527197283,1.0792872041,1.850560635,1.5343739997,1.390023919,0.4154672127,-179391.581885657,99,1,1,11,1,11,2,3
2208,3.3977,1.2294918641,1.0800665312,0.9969211056,1.7467817937,1.4352617509,1.2813503521,0.4967404454,-178440.541075414,243,1,1,12,1,11,2,3
2208,17.258,1.3718315036,1.3309218665,1.3213275143,2.0848501167,1.8930359216,1.8047031898,0.2882251974,-165974.664435949,205,1,1,13,1,11,2,3
2208,0.42113,1.5077803362,1.3812331596,1.2943791765,2.1873536335,1.8256169334,1.6300376795,0.2368079701,-185373.227613202,147,1,1,14,1,11,2,3
2208,5.206,1.2672011949,1.0832387122,0.982197122,1.7888474559,1.438391513,1.2646415508,0.4154672127,-183976.839462268,392,1,1,15,1,11,2,3
2208,11.513,1.6524666172,1.4578019722,1.2832600694,2.3576982539,1.8512846232,1.5308390779,0.1605090043,-183702.98111827,341,1,1,16,1,11,2,3
2208,4.2356,1.1714961679,0.972878498,0.8764941203,1.6381488916,1.2808997601,1.1167902074,0.3374628045,-166976.840059381,405,1,1,17,1,11,2,3
2208,5.6213,1.1327644331,1.0361095924,0.9755593627,1.6892274214,1.4321096114,1.2869127558,0.6555519369,-151441.907845985,621,1,1,18,1,11,2,3
2208,7.6736,1.744842915,1.5442202286,1.3659792501,2.373900251,1.8763113296,1.5683724295,0.0883909924,-146463.028796621,653,1,1,19,1,11,2,3
2208,10.537,1.2931988761,1.1368282474,1.036153433,1.8530675921,1.5374357199,1.3439010027,0.5013549411,-154983.375445841,781,1,1,20,1,11,2,3
2208,12.409,1.3966139656,1.2920517839,1.2423477645,2.0323571108,1.7258814223,1.5731593911,0.3066096767,-146076.221092178,719,1,1,21,1,11,2,3
2208,7.6684,1.3698174059,1.2659082892,1.220708967,1.9963892892,1.7358642654,1.6149299775,0.2809264168,-148342.584490396,677,1,1,22,1,11,2,3
2208,5.0307,1.7657106539,1.6034400337,1.4817986986,2.5242333619,2.071874647,1.8144998917,0.0883909924,-147925.661188681,230,1,1,23,1,11,2,3
2208,10.467,1.2700449499,1.1152243495,1.0448830888,1.8163878686,1.5207770602,1.388667811,0.5013549411,-155931.769488759,0,1,1,24,1,11,2,3
2208,4.9149,1.4502725585,1.1932894343,1.0113917721,1.9343474166,1.4566736153,1.1865903539,0.2416037146,-142990.647530044,228,1,1,25,1,11,2,3
2208,7.5939,1.0913935666,0.9225980871,0.8276010955,1.5729802356,1.2505744262,1.0721389397,0.4154672127,-165417.301094877,730,1,1,26,1,11,2,3
2208,4.6739,1.2943662029,1.0905051311,0.9680248186,1.7414678961,1.3402675906,1.1311001929,0.6001849317,-104763.631245372,468,1,1,27,1,11,2,3
2208,2.601,1.228571515,1.1088226516,1.0632597276,1.777567314,1.4742838589,1.3429417934,0.4154672127,-143598.562364401,237,1,1,28,1,11,2,3
2208,1.8278,1.4608451225,1.3495517443,1.2250352767,2.1115778412,1.7801314214,1.5118229455,0.4154672127,-159950.089624641,198,1,1,29,1,11,2,3
2208,0.78163,1.2996854595,1.2000609034,1.1550913007,1.9518258468,1.6832272557,1.5493852692,0.4154672127,-151655.295424723,0,1,1,30,1,11,2,3
2209,3.4824,1.9078045602,1.8722332362,1.8539110375,3.3028716912,3.1411343413,3.0644987876,NaN,-20526.4370800766,70,1,2,1,1,26,5,4
2209,4.5926,1.3654983473,1.2253162445,1.1442059157,1.9955310415,1.7012942852,1.5523909334,0.4154672127,-76731.5900527564,123,1,2,2,1,26,5,4
2209,3.3981,1.2374941888,1.0803535817,0.9928390498,1.7650269534,1.4594203908,1.3083394271,0.4967404454,-113430.906053487,184,1,2,3,1,26,5,4
2209,17.258,1.3981671679,1.3481458419,1.3342861964,2.08178615,1.893639718,1.816819496,0.2882251974,-124092.701863593,253,1,2,4,1,26,5,4
2209,0.57896,1.5713571629,1.4425125771,1.3742439902,2.2063486122,1.8676421358,1.7184772478,0.2368079701,-159099.989509944,299,1,2,5,1,26,5,4
2209,11.317,1.276254604,1.0891433587,0.9870551846,1.7896837216,1.4429549799,1.2745520043,0.4154672127,-168157.367603966,216,1,2,6,1,26,5,4
2209,11.616,1.661545559,1.4701163016,1.3072595158,2.3763228913,1.8766197993,1.573530264,0.1605090043,-175201.320142461,356,1,2,7,1,26,5,4
2209,5.4017,1.1779157396,0.9712641412,0.8688082026,1.6382448149,1.2787678359,1.1132546046,0.3374628045,-161865.833628431,470,1,2,8,1,26,5,4
2209,10.266,1.3196637452,1.2651479415,1.2617119427,1.940760576,1.7278679504,1.6503780122,0.540312135,-152417.663892073,430,1,2,9,1,26,5,4
2209,0.1129,1.549333401,1.3727334226,1.2601611585,2.1330268934,1.7246709387,1.5197134539,0.2368079701,-177734.220691545,582,1,2,10,1,26,5,4
2209,7.1761,1.3088869549,1.152110265,1.0767680301,1.8566909951,1.5383919255,1.3927306352,0.4154672127,-183027.87866282,521,1,2,11,1,26,5,4
2209,3.3977,1.2367333713,1.0809833374,0.994489965,1.7466928408,1.4345906296,1.2800570557,0.4967404454,-182755.020318526,628,1,2,12,1,26,5,4
2209,17.258,1.3988325955,1.3563453622,1.3467608513,2.083130404,1.8912087605,1.8034296627,0.2882251974,-169823.926628813,697,1,2,13,1,26,5,4
2209,0.42113,1.5742362411,1.4281145414,1.3292277003,2.1965741038,1.8281407865,1.630102553,0.2368079701,-189257.325301926,697,1,2,14,1,26,5,4
2209,5.206,1.2707089892,1.082309282,0.9787755079,1.7913950556,1.438430135,1.2631811308,0.4154672127,-188059.398556841,575,1,2,15,1,26,5,4
2209,11.513,1.6697131823,1.4690102074,1.2891957709,2.3706098274,1.8591196981,1.5351268306,0.1605090043,-188330.045491819,646,1,2,16,1,26,5,4
2209,4.2356,1.1742308518,0.9685727389,0.8691977921,1.6349780531,1.2776302197,1.1137442507,0.3374628045,-170530.206689554,721,1,2,17,1,26,5,4
2209,5.6213,1.1398188398,1.0404011284,0.9783052401,1.6922423907,1.4354092281,1.2903149116,0.6555519369,-152663.340940191,826,1,2,18,1,26,5,4
2209,7.6736,1.7808017558,1.563906058,1.3759830687,2.3786622407,1.8786961444,1.5710878909,0.0883909924,-150324.390244842,780,1,2,19,1,26,5,4
2209,10.537,1.3011982602,1.1404601176,1.0377520873,1.8543640769,1.5400406076,1.3480361602,0.5013549411,-159693.738654586,842,1,2,20,1,26,5,4
2209,12.409,1.443604401,1.3293139015,1.2729866781,2.0431748222,1.7332911352,1.5777607807,0.3066096767,-148671.184697086,745,1,2,21,1,26,5,4
2209,7.6684,1.3904295147,1.2800160127,1.2310078568,2.0039898448,1.7413579253,1.6191065119,0.2809264168,-151594.186710847,702,1,2,22,1,26,5,4
2209,5.0307,1.8037297641,1.6280104898,1.4975179669,2.5323304711,2.075270105,1.8164998718,0.0883909924,-151908.376780531,770,1,2,23,1,26,5,4
2209,10.467,1.2764854955,1.1178358545,1.0461687309,1.817107191,1.522309694,1.3912395265,0.5013549411,-160727.68787959,836,1,2,24,1,26,5,4
2209,4.9149,1.474575976,1.2041617228,1.0149784477,1.9402383644,1.4601442705,1.1889258208,0.2416037146,-145797.952780855,778,1,2,25,1,26,5,4
2209,7.5939,1.087634141,0.9169744585,0.8214915845,1.5737057273,1.2510870654,1.0728373031,0.4154672127,-167093.419225715,810,1,2,26,1,26,5,4
2209,4.6739,1.2945125601,1.0880129453,0.9646530633,1.7379899851,1.3376170138,1.1292832906,0.6001849317,-106949.059540552,761,1,2,27,1,26,5,4
2209,2.601,1.2563388788,1.1284911175,1.0816604172,1.77779746,1.474847774,1.3447138824,0.4154672127,-147088.115638323,842,1,2,28,1,26,5,4
2209,1.8278,1.4612124515,1.3458035402,1.2180004832,2.1156656398,1.7795665288,1.5089919048,0.4154672127,-163743.189056994,731,1,2,29,1,26,5,4
2209,0.78163,1.3353858945,1.2267290861,1.1787087237,1.953086936,1.6850186014,1.5524919273,0.4154672127,-155540.391124082,686,1,2,30,1,26,5,4
2210,3.4824,1.8425434341,1.8111800393,1.7951419271,3.3102701479,3.1537908185,3.0797420799,NaN,-20511.4676529974,0,1,3,1,1,15,3,2
2210,4.5926,1.3661393747,1.2240868911,1.1420391336,1.9887219277,1.6944193811,1.5455011195,0.4154672127,-75347.4228239819,55,1,3,2,1,15,3,2
2210,3.3981,1.2224465035,1.0660340772,0.9787700403,1.7549305308,1.4489664543,1.2975871733,0.4967404454,-111904.486551341,55,1,3,3,1,15,3,2
2210,17.258,1.3534870863,1.306531876,1.2938156568,2.0704606933,1.8814376367,1.803729162,0.2882251974,-121749.894970018,116,1,3,4,1,15,3,2
2210,0.57896,1.5113140486,1.3901953888,1.3259154757,2.1834319261,1.8454693131,1.6968546973,0.2368079701,-156279.518465102,116,1,3,5,1,15,3,2
2210,11.317,1.2732798204,1.086371905,0.9840378313,1.7873965534,1.4405395822,1.2714516669,0.4154672127,-164802.177889525,57,1,3,6,1,15,3,2
2210,11.616,1.6534487073,1.4630098989,1.3011165608,2.3666357484,1.8693028898,1.5674337594,0.1605090043,-172636.920219005,57,1,3,7,1,15,3,2
2210,5.4017,1.1629667953,0.9572361668,0.8554681741,1.6273344225,1.2680713509,1.1029207687,0.3374628045,-158714.396258485,98,1,3,8,1,15,3,2
2210,10.266,1.2815205858,1.2305381318,1.2278562102,1.9338424972,1.7194310575,1.6400262662,0.540312135,-150198.71210642,66,1,3,9,1,15,3,2
2210,0.1129,1.4904617293,1.3246211028,1.2184604593,2.1116084279,1.7053764635,1.5016981325,0.2368079701,-174160.083672533,87,1,3,10,1,15,3,2
2210,7.1761,1.3072664067,1.1495125891,1.0734955782,1.8508529208,1.5331182075,1.3874539163,0.4154672127,-179321.921239774,72,1,3,11,1,15,3,2
2210,3.3977,1.2206716704,1.0656595035,0.9795345463,1.7361903285,1.4235505206,1.2687658888,0.4967404454,-179696.745352382,116,1,3,12,1,15,3,2
2210,17.258,1.3547734759,1.3145287105,1.3057654704,2.071326927,1.8783221888,1.7896623313,0.2882251974,-166470.62390447,239,1,3,13,1,15,3,2
2210,0.42113,1.5156974108,1.3781538316,1.2848110402,2.1746629727,1.8075345509,1.610659472,0.2368079701,-185771.023359364,162,1,3,14,1,15,3,2
2210,5.206,1.2683633807,1.0804737816,0.9767437767,1.7898579032,1.4365141719,1.260311868,0.4154672127,-184266.533148887,209,1,3,15,1,15,3,2
2210,11.513,1.6587502628,1.4597067592,1.2816817167,2.3594466306,1.8512956776,1.5290471255,0.1605090043,-185476.533908542,128,1,3,16,1,15,3,2
2210,4.2356,1.1598703185,0.9553631676,0.8566110275,1.6248284296,1.2674884955,1.1037947526,0.3374628045,-167188.125742819,163,1,3,17,1,15,3,2
2210,5.6213,1.1364918068,1.036371543,0.9736007504,1.6906702521,1.4330469671,1.287447423,0.6555519369,-152509.668644338,120,1,3,18,1,15,3,2
2210,7.6736,1.7585103167,1.54599135,1.3623767283,2.3662808591,1.8715315601,1.5664754232,0.0883909924,-146641.574514608,174,1,3,19,1,15,3,2
2210,10.537,1.2942664448,1.1313070981,1.0275579589,1.8431536184,1.5283800779,1.3366827622,0.5013549411,-157114.249708559,126,1,3,20,1,15,3,2
2210,12.409,1.4162255258,1.3087804137,1.2534767272,2.0451346753,1.7346156155,1.5759247082,0.3066096767,-145773.033121733,112,1,3,21,1,15,3,2
2210,7.6684,1.3852804453,1.2745061855,1.2256933338,1.995325715,1.7318654617,1.6100541868,0.2809264168,-148154.658181864,135,1,3,22,1,15,3,2
2210,5.0307,1.7794333208,1.6057151087,1.4781852939,2.5162401042,2.063505105,1.8072402937,0.0883909924,-148280.470515045,131,1,3,23,1,15,3,2
2210,10.467,1.2705952015,1.1101921202,1.0377676849,1.8064177641,1.5118422111,1.3810761998,0.5013549411,-158172.859796447,101,1,3,24,1,15,3,2
2210,4.9149,1.4625830482,1.1953684357,1.0073436312,1.9358269135,1.4543335873,1.1820540754,0.2416037146,-142950.929193253,199,1,3,25,1,15,3,2
2210,7.5939,1.0813652917,0.9076938615,0.8098559707,1.5645691677,1.2404378613,1.060930635,0.4154672127,-167107.956989994,242,1,3,26,1,15,3,2
2210,4.6739,1.2810715464,1.0740184629,0.9508690867,1.7288471065,1.3289902546,1.1204856774,0.6001849317,-104008.149532935,262,1,3,27,1,15,3,2
2210,2.601,1.2236778486,1.099652483,1.0538167326,1.7685660055,1.4646004623,1.3340961939,0.4154672127,-144959.892416773,203,1,3,28,1,15,3,2
2210,1.8278,1.4635130827,1.3447488014,1.2147652578,2.1086800986,1.7726401954,1.5022553261,0.4154672127,-160859.366767847,165,1,3,29,1,15,3,2
2210,0.78163,1.2993850892,1.1961834749,1.1495658664,1.9468596233,1.678403201,1.5449355292,0.4154672127,-153772.896780282,278,1,3,30,1,15,3,2
2211,3.4824,1.7980415387,1.7631951363,1.7454327438,3.2021343854,3.045208132,2.9713399706,NaN,-19962.6014546629,536,1,1,1,1,8,3,4
2211,4.5926,1.3609648523,1.2225950473,1.1423503847,1.9891795016,1.6956893806,1.5471309001,0.4154672127,-75420.0678281694,676,1,1,2,1,8,3,4
2211,3.3981,1.2297207796,1.0779004882,0.9927244934,1.7644488066,1.4591723151,1.3082130072,0.4967404454,-110618.060055119,675,1,1,3,1,8,3,4
2211,17.258,1.3701642015,1.3224130602,1.3087126737,2.0836850028,1.8960810359,1.8187841134,0.2882251974,-121236.110136911,528,1,1,4,1,8,3,4
2211,0.57896,1.5070403427,1.3954511634,1.3358135497,2.1982298805,1.8658632619,1.7189673515,0.2368079701,-155871.941326215,722,1,1,5,1,8,3,4
2211,11.317,1.2719220482,1.0889842648,0.9891575939,1.7862350532,1.4419565488,1.2750213077,0.4154672127,-164508.664077151,832,1,1,6,1,8,3,4
2211,11.616,1.6466538415,1.4595816094,1.3005090783,2.3619108899,1.8670747768,1.5672743323,0.1605090043,-170861.351290381,832,1,1,7,1,8,3,4
2211,5.4017,1.1749752529,0.9757912818,0.8765935161,1.6423478715,1.2830801323,1.1174300511,0.3374628045,-158503.117861623,696,1,1,8,1,8,3,4
2211,10.266,1.2994002596,1.2472779114,1.2436089732,1.9433549193,1.7302141845,1.6523165979,0.540312135,-149475.404589582,865,1,1,9,1,8,3,4
2211,0.1129,1.4853692204,1.3317029621,1.2316096707,2.1258318554,1.724049009,1.5211079571,0.2368079701,-174418.805098762,630,1,1,10,1,8,3,4
2211,7.1761,1.3060142163,1.1527197283,1.0792872041,1.850560635,1.5343739997,1.390023919,0.4154672127,-179391.581885657,462,1,1,11,1,8,3,4
2211,3.3977,1.2294918641,1.0800665312,0.9969211056,1.7467817937,1.4352617509,1.2813503521,0.4967404454,-178440.541075414,362,1,1,12,1,8,3,4
2211,17.258,1.3718315036,1.3309218665,1.3213275143,2.0848501167,1.8930359216,1.8047031898,0.2882251974,-165974.664435949,634,1,1,13,1,8,3,4
2211,0.42113,1.5077803362,1.3812331596,1.2943791765,2.1873536335,1.8256169334,1.6300376795,0.2368079701,-185373.227613202,635,1,1,14,1,8,3,4
2211,5.206,1.2672011949,1.0832387122,0.982197122,1.7888474559,1.438391513,1.2646415508,0.4154672127,-183976.839462268,761,1,1,15,1,8,3,4
2211,11.513,1.6524666172,1.4578019722,1.2832600694,2.3576982539,1.8512846232,1.5308390779,0.1605090043,-183702.98111827,642,1,1,16,1,8,3,4
2211,4.2356,1.1714961679,0.972878498,0.8764941203,1.6381488916,1.2808997601,1.1167902074,0.3374628045,-166976.840059381,466,1,1,17,1,8,3,4
2211,5.6213,1.1327644331,1.0361095924,0.9755593627,1.6892274214,1.4321096114,1.2869127558,0.6555519369,-151441.907845985,466,1,1,18,1,8,3,4
2211,7.6736,1.744842915,1.5442202286,1.3659792501,2.373900251,1.8763113296,1.5683724295,0.0883909924,-146463.028796621,674,1,1,19,1,8,3,4
2211,10.537,1.2931988761,1.1368282474,1.036153433,1.8530675921,1.5374357199,1.3439010027,0.5013549411,-154983.375445841,806,1,1,20,1,8,3,4
2211,12.409,1.3966139656,1.2920517839,1.2423477645,2.0323571108,1.7258814223,1.5731593911,0.3066096767,-146076.221092178,530,1,1,21,1,8,3,4
2211,7.6684,1.3698174059,1.2659082892,1.220708967,1.9963892892,1.7358642654,1.6149299775,0.2809264168,-148342.584490396,354,1,1,22,1,8,3,4
2211,5.0307,1.7657106539,1.6034400337,1.4817986986,2.5242333619,2.071874647,1.8144998917,0.0883909924,-147925.661188681,280,1,1,23,1,8,3,4
2211,10.467,1.2700449499,1.1152243495,1.0448830888,1.8163878686,1.5207770602,1.388667811,0.5013549411,-155931.769488759,226,1,1,24,1,8,3,4
2211,4.9149,1.4502725585,1.1932894343,1.0113917721,1.9343474166,1.4566736153,1.1865903539,0.2416037146,-142990.647530044,402,1,1,25,1,8,3,4
2211,7.5939,1.0913935666,0.9225980871,0.8276010955,1.5729802356,1.2505744262,1.0721389397,0.4154672127,-165417.301094877,616,1,1,26,1,8,3,4
2211,4.6739,1.2943662029,1.0905051311,0.9680248186,1.7414678961,1.3402675906,1.1311001929,0.6001849317,-104763.631245372,346,1,1,27,1,8,3,4
2211,2.601,1.228571515,1.1088226516,1.0632597276,1.777567314,1.4742838589,1.3429417934,0.4154672127,-143598.562364401,303,1,1,28,1,8,3,4
2211,1.8278,1.4608451225,1.3495517443,1.2250352767,2.1115778412,1.7801314214,1.5118229455,0.4154672127,-159950.089624641,264,1,1,29,1,8,3,4
2211,0.78163,1.2996854595,1.2000609034,1.1550913007,1.9518258468,1.6832272557,1.5493852692,0.4154672127,-151655.295424723,225,1,1,30,1,8,3,4
2212,3.4824,1.9078045602,1.8722332362,1.8539110375,3.3028716912,3.1411343413,3.0644987876,NaN,-20526.4370800766,162,1,2,1,1,26,1,3
2212,4.5926,1.3654983473,1.2253162445,1.1442059157,1.9955310415,1.7012942852,1.5523909334,0.4154672127,-76731.5900527564,376,1,2,2,1,26,1,3
2212,3.3981,1.2374941888,1.0803535817,0.9928390498,1.7650269534,1.4594203908,1.3083394271,0.4967404454,-113430.906053487,312,1,2,3,1,26,1,3
2212,17.258,1.3981671679,1.3481458419,1.3342861964,2.08178615,1.893639718,1.816819496,0.2882251974,-124092.701863593,362,1,2,4,1,26,1,3
2212,0.57896,1.5713571629,1.4425125771,1.3742439902,2.2063486122,1.8676421358,1.7184772478,0.2368079701,-159099.989509944,325,1,2,5,1,26,1,3
2212,11.317,1.276254604,1.0891433587,0.9870551846,1.7896837216,1.4429549799,1.2745520043,0.4154672127,-168157.367603966,377,1,2,6,1,26,1,3
2212,11.616,1.661545559,1.4701163016,1.3072595158,2.3763228913,1.8766197993,1.573530264,0.1605090043,-175201.320142461,408,1,2,7,1,26,1,3
2212,5.4017,1.1779157396,0.9712641412,0.8688082026,1.6382448149,1.2787678359,1.1132546046,0.3374628045,-161865.833628431,358,1,2,8,1,26,1,3
2212,10.266,1.3196637452,1.2651479415,1.2617119427,1.940760576,1.7278679504,1.6503780122,0.540312135,-152417.663892073,285,1,2,9,1,26,1,3
2212,0.1129,1.549333401,1.3727334226,1.2601611585,2.1330268934,1.7246709387,1.5197134539,0.2368079701,-177734.220691545,256,1,2,10,1,26,1,3
2212,7.1761,1.3088869549,1.152110265,1.0767680301,1.8566909951,1.5383919255,1.3927306352,0.4154672127,-183027.87866282,427,1,2,11,1,26,1,3
2212,3.3977,1.2367333713,1.0809833374,0.994489965,1.7466928408,1.4345906296,1.2800570557,0.4967404454,-182755.020318526,365,1,2,12,1,26,1,3
2212,17.258,1.3988325955,1.3563453622,1.3467608513,2.083130404,1.8912087605,1.8034296627,0.2882251974,-169823.926628813,296,1,2,13,1,26,1,3
2212,0.42113,1.5742362411,1.4281145414,1.3292277003,2.1965741038,1.8281407865,1.630102553,0.2368079701,-189257.325301926,219,1,2,14,1,26,1,3
2212,5.206,1.2707089892,1.082309282,0.9787755079,1.7913950556,1.438430135,1.2631811308,0.4154672127,-188059.398556841,370,1,2,15,1,26,1,3
2212,11.513,1.6697131823,1.4690102074,1.2891957709,2.3706098274,1.8591196981,1.5351268306,0.1605090043,-188330.045491819,307,1,2,16,1,26,1,3
2212,4.2356,1.1742308518,0.9685727389,0.8691977921,1.6349780531,1.2776302197,1.1137442507,0.3374628045,-170530.206689554,250,1,2,17,1,26,1,3
2212,5.6213,1.1398188398,1.0404011284,0.9783052401,1.6922423907,1.4354092281,1.2903149116,0.6555519369,-152663.340940191,591,1,2,18,1,26,1,3
2212,7.6736,1.7808017558,1.563906058,1.3759830687,2.3786622407,1.8786961444,1.5710878909,0.0883909924,-150324.390244842,505,1,2,19,1,26,1,3
2212,10.537,1.3011982602,1.1404601176,1.0377520873,1.8543640769,1.5400406076,1.3480361602,0.5013549411,-159693.738654586,449,1,2,20,1,26,1,3
